# Motion State    
# Angle Units     : degrees
# Time            	centreOfRotation	centreOfMass	rotation	velocity	omega
0.0482392         	(2.5000000000e-01 8.9495341452e-03 1.2500000000e-01)	(4.9651119018e-01 -2.3173735910e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4647265962e+00)	(0.0000000000e+00 9.4991257229e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4586117014e+01)
0.0482609         	(2.5000000000e-01 8.9515997629e-03 1.2500000000e-01)	(4.9651064674e-01 -2.3175840347e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4656958293e+00)	(0.0000000000e+00 9.5052923820e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4586772889e+01)
0.0482827         	(2.5000000000e-01 8.9536667211e-03 1.2500000000e-01)	(4.9651010322e-01 -2.3177943496e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4666650766e+00)	(0.0000000000e+00 9.5114605651e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4587424414e+01)
0.0483044         	(2.5000000000e-01 8.9557350205e-03 1.2500000000e-01)	(4.9650955962e-01 -2.3180045354e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4676343380e+00)	(0.0000000000e+00 9.5176302206e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4588071692e+01)
0.0483262         	(2.5000000000e-01 8.9578046611e-03 1.2500000000e-01)	(4.9650901594e-01 -2.3182145923e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4686036134e+00)	(0.0000000000e+00 9.5238014071e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4588714614e+01)
0.0483479         	(2.5000000000e-01 8.9598756436e-03 1.2500000000e-01)	(4.9650847219e-01 -2.3184245201e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4695729027e+00)	(0.0000000000e+00 9.5299740586e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4589353291e+01)
0.0483696         	(2.5000000000e-01 8.9619479678e-03 1.2500000000e-01)	(4.9650792835e-01 -2.3186343187e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4705422059e+00)	(0.0000000000e+00 9.5361482310e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4589987623e+01)
0.0483914         	(2.5000000000e-01 8.9640216346e-03 1.2500000000e-01)	(4.9650738444e-01 -2.3188439880e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4715115228e+00)	(0.0000000000e+00 9.5423238705e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4590617704e+01)
0.0484131         	(2.5000000000e-01 8.9660966438e-03 1.2500000000e-01)	(4.9650684045e-01 -2.3190535281e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4724808534e+00)	(0.0000000000e+00 9.5485010246e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4591243449e+01)
0.0484348         	(2.5000000000e-01 8.9681729961e-03 1.2500000000e-01)	(4.9650629638e-01 -2.3192629388e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4734501976e+00)	(0.0000000000e+00 9.5546796512e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4591864932e+01)
0.0484566         	(2.5000000000e-01 8.9702506916e-03 1.2500000000e-01)	(4.9650575223e-01 -2.3194722200e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4744195552e+00)	(0.0000000000e+00 9.5608597871e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4592482088e+01)
0.0484783         	(2.5000000000e-01 8.9723297309e-03 1.2500000000e-01)	(4.9650520801e-01 -2.3196813717e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4753889261e+00)	(0.0000000000e+00 9.5670414003e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4593094968e+01)
0.0485001         	(2.5000000000e-01 8.9744101139e-03 1.2500000000e-01)	(4.9650466370e-01 -2.3198903937e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4763583104e+00)	(0.0000000000e+00 9.5732245155e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4593703533e+01)
0.0485218         	(2.5000000000e-01 8.9764918414e-03 1.2500000000e-01)	(4.9650411932e-01 -2.3200992861e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4773277078e+00)	(0.0000000000e+00 9.5794091161e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4594307810e+01)
0.0485435         	(2.5000000000e-01 8.9785749133e-03 1.2500000000e-01)	(4.9650357486e-01 -2.3203080488e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4782971183e+00)	(0.0000000000e+00 9.5855952086e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4594907787e+01)
0.0485653         	(2.5000000000e-01 8.9806593302e-03 1.2500000000e-01)	(4.9650303033e-01 -2.3205166816e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4792665418e+00)	(0.0000000000e+00 9.5917827933e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4595503463e+01)
0.048587          	(2.5000000000e-01 8.9827450923e-03 1.2500000000e-01)	(4.9650248571e-01 -2.3207251846e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4802359782e+00)	(0.0000000000e+00 9.5979718616e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4596094851e+01)
0.0486087         	(2.5000000000e-01 8.9848322000e-03 1.2500000000e-01)	(4.9650194102e-01 -2.3209335575e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4812054274e+00)	(0.0000000000e+00 9.6041624261e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4596681928e+01)
0.0486305         	(2.5000000000e-01 8.9869206535e-03 1.2500000000e-01)	(4.9650139625e-01 -2.3211418005e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4821748894e+00)	(0.0000000000e+00 9.6103544651e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4597264731e+01)
0.0486522         	(2.5000000000e-01 8.9890104534e-03 1.2500000000e-01)	(4.9650085140e-01 -2.3213499133e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4831443639e+00)	(0.0000000000e+00 9.6165480049e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4597843213e+01)
0.048674          	(2.5000000000e-01 8.9911015996e-03 1.2500000000e-01)	(4.9650030648e-01 -2.3215578959e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4841138510e+00)	(0.0000000000e+00 9.6227430131e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4598417430e+01)
0.0486957         	(2.5000000000e-01 8.9931940928e-03 1.2500000000e-01)	(4.9649976147e-01 -2.3217657483e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4850833506e+00)	(0.0000000000e+00 9.6289395286e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4598987319e+01)
0.0487174         	(2.5000000000e-01 8.9952879331e-03 1.2500000000e-01)	(4.9649921639e-01 -2.3219734703e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4860528624e+00)	(0.0000000000e+00 9.6351375087e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4599552948e+01)
0.0487392         	(2.5000000000e-01 8.9973831210e-03 1.2500000000e-01)	(4.9649867123e-01 -2.3221810620e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4870223865e+00)	(0.0000000000e+00 9.6413369939e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4600114234e+01)
0.0487609         	(2.5000000000e-01 8.9994796566e-03 1.2500000000e-01)	(4.9649812600e-01 -2.3223885231e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4879919228e+00)	(0.0000000000e+00 9.6475379304e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4600671265e+01)
0.0487827         	(2.5000000000e-01 9.0015775404e-03 1.2500000000e-01)	(4.9649758068e-01 -2.3225958538e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4889614711e+00)	(0.0000000000e+00 9.6537403726e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4601223948e+01)
0.0488044         	(2.5000000000e-01 9.0036767726e-03 1.2500000000e-01)	(4.9649703529e-01 -2.3228030538e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4899310314e+00)	(0.0000000000e+00 9.6599442686e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4601772385e+01)
0.0488261         	(2.5000000000e-01 9.0057773537e-03 1.2500000000e-01)	(4.9649648983e-01 -2.3230101231e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4909006036e+00)	(0.0000000000e+00 9.6661496748e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4602316481e+01)
0.0488479         	(2.5000000000e-01 9.0078792838e-03 1.2500000000e-01)	(4.9649594428e-01 -2.3232170616e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4918701876e+00)	(0.0000000000e+00 9.6723565350e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4602856335e+01)
0.0488696         	(2.5000000000e-01 9.0099825634e-03 1.2500000000e-01)	(4.9649539866e-01 -2.3234238693e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4928397832e+00)	(0.0000000000e+00 9.6785649060e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4603391844e+01)
0.0488913         	(2.5000000000e-01 9.0120871927e-03 1.2500000000e-01)	(4.9649485296e-01 -2.3236305461e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4938093905e+00)	(0.0000000000e+00 9.6847747285e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4603923109e+01)
0.0489131         	(2.5000000000e-01 9.0141931721e-03 1.2500000000e-01)	(4.9649430719e-01 -2.3238370919e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4947790092e+00)	(0.0000000000e+00 9.6909860615e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4604450033e+01)
0.0489348         	(2.5000000000e-01 9.0163005019e-03 1.2500000000e-01)	(4.9649376133e-01 -2.3240435067e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4957486393e+00)	(0.0000000000e+00 9.6971988560e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4604972706e+01)
0.0489566         	(2.5000000000e-01 9.0184091825e-03 1.2500000000e-01)	(4.9649321540e-01 -2.3242497903e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4967182808e+00)	(0.0000000000e+00 9.7034131669e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4605491033e+01)
0.0489783         	(2.5000000000e-01 9.0205192140e-03 1.2500000000e-01)	(4.9649266939e-01 -2.3244559427e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4976879335e+00)	(0.0000000000e+00 9.7096289375e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4606005106e+01)
0.049             	(2.5000000000e-01 9.0226305969e-03 1.2500000000e-01)	(4.9649212331e-01 -2.3246619639e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4986575973e+00)	(0.0000000000e+00 9.7158462137e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4606514840e+01)
0.0490218         	(2.5000000000e-01 9.0247433315e-03 1.2500000000e-01)	(4.9649157715e-01 -2.3248678537e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.4996272722e+00)	(0.0000000000e+00 9.7220649429e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4607020322e+01)
0.0490435         	(2.5000000000e-01 9.0268574182e-03 1.2500000000e-01)	(4.9649103091e-01 -2.3250736121e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5005969579e+00)	(0.0000000000e+00 9.7282851685e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4607521472e+01)
0.0490653         	(2.5000000000e-01 9.0289728571e-03 1.2500000000e-01)	(4.9649048460e-01 -2.3252792390e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5015666546e+00)	(0.0000000000e+00 9.7345068475e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4608018363e+01)
0.049087          	(2.5000000000e-01 9.0310896487e-03 1.2500000000e-01)	(4.9648993821e-01 -2.3254847343e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5025363620e+00)	(0.0000000000e+00 9.7407300199e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4608510927e+01)
0.0491087         	(2.5000000000e-01 9.0332077933e-03 1.2500000000e-01)	(4.9648939174e-01 -2.3256900980e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5035060800e+00)	(0.0000000000e+00 9.7469546472e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4608999228e+01)
0.0491305         	(2.5000000000e-01 9.0353272911e-03 1.2500000000e-01)	(4.9648884520e-01 -2.3258953300e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5044758086e+00)	(0.0000000000e+00 9.7531807637e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4609483207e+01)
0.0491522         	(2.5000000000e-01 9.0374481426e-03 1.2500000000e-01)	(4.9648829858e-01 -2.3261004302e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5054455477e+00)	(0.0000000000e+00 9.7594083378e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4609962919e+01)
0.0491739         	(2.5000000000e-01 9.0395703480e-03 1.2500000000e-01)	(4.9648775188e-01 -2.3263053986e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5064152972e+00)	(0.0000000000e+00 9.7656373990e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4610438311e+01)
0.0491957         	(2.5000000000e-01 9.0416939076e-03 1.2500000000e-01)	(4.9648720511e-01 -2.3265102350e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5073850570e+00)	(0.0000000000e+00 9.7718679213e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4610909429e+01)
0.0492174         	(2.5000000000e-01 9.0438188218e-03 1.2500000000e-01)	(4.9648665826e-01 -2.3267149395e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5083548269e+00)	(0.0000000000e+00 9.7780999270e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4611376233e+01)
0.0492392         	(2.5000000000e-01 9.0459450910e-03 1.2500000000e-01)	(4.9648611133e-01 -2.3269195118e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5093246070e+00)	(0.0000000000e+00 9.7843333936e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4611838760e+01)
0.0492609         	(2.5000000000e-01 9.0480727153e-03 1.2500000000e-01)	(4.9648556433e-01 -2.3271239521e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5102943971e+00)	(0.0000000000e+00 9.7905683387e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4612296979e+01)
0.0492826         	(2.5000000000e-01 9.0502016951e-03 1.2500000000e-01)	(4.9648501725e-01 -2.3273282601e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5112641970e+00)	(0.0000000000e+00 9.7968047457e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4612750917e+01)
0.0493044         	(2.5000000000e-01 9.0523320308e-03 1.2500000000e-01)	(4.9648447009e-01 -2.3275324358e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5122340068e+00)	(0.0000000000e+00 9.8030426284e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4613200547e+01)
0.0493261         	(2.5000000000e-01 9.0544637227e-03 1.2500000000e-01)	(4.9648392286e-01 -2.3277364792e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5132038264e+00)	(0.0000000000e+00 9.8092819726e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4613645894e+01)
0.0493479         	(2.5000000000e-01 9.0565967710e-03 1.2500000000e-01)	(4.9648337556e-01 -2.3279403901e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5141736555e+00)	(0.0000000000e+00 9.8155227886e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4614086938e+01)
0.0493696         	(2.5000000000e-01 9.0587311762e-03 1.2500000000e-01)	(4.9648282817e-01 -2.3281441686e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5151434942e+00)	(0.0000000000e+00 9.8217650658e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4614523697e+01)
0.0493913         	(2.5000000000e-01 9.0608669385e-03 1.2500000000e-01)	(4.9648228071e-01 -2.3283478144e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5161133424e+00)	(0.0000000000e+00 9.8280088114e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4614956157e+01)
0.0494131         	(2.5000000000e-01 9.0630040582e-03 1.2500000000e-01)	(4.9648173318e-01 -2.3285513277e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5170831999e+00)	(0.0000000000e+00 9.8342540195e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4615384329e+01)
0.0494348         	(2.5000000000e-01 9.0651425357e-03 1.2500000000e-01)	(4.9648118557e-01 -2.3287547082e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5180530667e+00)	(0.0000000000e+00 9.8405006957e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4615808204e+01)
0.0494565         	(2.5000000000e-01 9.0672823712e-03 1.2500000000e-01)	(4.9648063788e-01 -2.3289579559e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5190229426e+00)	(0.0000000000e+00 9.8467488374e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4616227791e+01)
0.0494783         	(2.5000000000e-01 9.0694235652e-03 1.2500000000e-01)	(4.9648009012e-01 -2.3291610707e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5199928276e+00)	(0.0000000000e+00 9.8529984485e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4616643078e+01)
0.0495            	(2.5000000000e-01 9.0715661179e-03 1.2500000000e-01)	(4.9647954228e-01 -2.3293640526e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5209627216e+00)	(0.0000000000e+00 9.8592495253e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4617054072e+01)
0.0495218         	(2.5000000000e-01 9.0737100296e-03 1.2500000000e-01)	(4.9647899437e-01 -2.3295669015e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5219326245e+00)	(0.0000000000e+00 9.8655020744e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4617460764e+01)
0.0495435         	(2.5000000000e-01 9.0758553006e-03 1.2500000000e-01)	(4.9647844638e-01 -2.3297696173e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5229025361e+00)	(0.0000000000e+00 9.8717560910e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4617863159e+01)
0.0495652         	(2.5000000000e-01 9.0780019314e-03 1.2500000000e-01)	(4.9647789832e-01 -2.3299722000e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5238724565e+00)	(0.0000000000e+00 9.8780115692e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4618261259e+01)
0.049587          	(2.5000000000e-01 9.0801499221e-03 1.2500000000e-01)	(4.9647735018e-01 -2.3301746494e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5248423855e+00)	(0.0000000000e+00 9.8842684953e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4618655077e+01)
0.0496087         	(2.5000000000e-01 9.0822992732e-03 1.2500000000e-01)	(4.9647680196e-01 -2.3303769656e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5258123230e+00)	(0.0000000000e+00 9.8905268840e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4619044601e+01)
0.0496304         	(2.5000000000e-01 9.0844499849e-03 1.2500000000e-01)	(4.9647625367e-01 -2.3305791484e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5267822689e+00)	(0.0000000000e+00 9.8967867513e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4619429819e+01)
0.0496522         	(2.5000000000e-01 9.0866020575e-03 1.2500000000e-01)	(4.9647570530e-01 -2.3307811977e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5277522232e+00)	(0.0000000000e+00 9.9030480880e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4619810736e+01)
0.0496739         	(2.5000000000e-01 9.0887554914e-03 1.2500000000e-01)	(4.9647515686e-01 -2.3309831135e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5287221856e+00)	(0.0000000000e+00 9.9093108859e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4620187362e+01)
0.0496957         	(2.5000000000e-01 9.0909102868e-03 1.2500000000e-01)	(4.9647460834e-01 -2.3311848958e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5296921562e+00)	(0.0000000000e+00 9.9155751495e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4620559697e+01)
0.0497174         	(2.5000000000e-01 9.0930664442e-03 1.2500000000e-01)	(4.9647405975e-01 -2.3313865444e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5306621349e+00)	(0.0000000000e+00 9.9218408800e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4620927743e+01)
0.0497391         	(2.5000000000e-01 9.0952239638e-03 1.2500000000e-01)	(4.9647351109e-01 -2.3315880592e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5316321215e+00)	(0.0000000000e+00 9.9281080717e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4621291495e+01)
0.0497609         	(2.5000000000e-01 9.0973828459e-03 1.2500000000e-01)	(4.9647296234e-01 -2.3317894403e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5326021160e+00)	(0.0000000000e+00 9.9343767212e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4621650953e+01)
0.0497826         	(2.5000000000e-01 9.0995430909e-03 1.2500000000e-01)	(4.9647241353e-01 -2.3319906874e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5335721183e+00)	(0.0000000000e+00 9.9406468265e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4622006115e+01)
0.0498044         	(2.5000000000e-01 9.1017046991e-03 1.2500000000e-01)	(4.9647186463e-01 -2.3321918007e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5345421282e+00)	(0.0000000000e+00 9.9469183865e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4622356985e+01)
0.0498261         	(2.5000000000e-01 9.1038676707e-03 1.2500000000e-01)	(4.9647131567e-01 -2.3323927799e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5355121457e+00)	(0.0000000000e+00 9.9531914008e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4622703562e+01)
0.0498478         	(2.5000000000e-01 9.1060320062e-03 1.2500000000e-01)	(4.9647076662e-01 -2.3325936250e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -7.5364821707e+00)	(0.0000000000e+00 9.9594658698e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.4623045847e+01)
